drug_node_name,Gene Name
dronedarone,CYP3A5
dronedarone,SLC30A7
dronedarone,ARG1
dronedarone,CYP2D6
dronedarone,SLC30A4
dronedarone,ADRA2A
dronedarone,SOD1
dronedarone,SLC39A5
dronedarone,SORD
dronedarone,CYP3A4
dronedarone,SLC30A5
dronedarone,CACNB1
dronedarone,CES1
dronedarone,SLC39A8
dronedarone,ADRA2C
dronedarone,FMO1
dronedarone,CACNA1A
dronedarone,CYP2J2
dronedarone,CACNA1C
dronedarone,IDS
dronedarone,ADRA1A
dronedarone,ADRA2B
dronedarone,ADRA1B
dronedarone,KCNQ1
dronedarone,THRA
dronedarone,ADRA1D
dronedarone,SLC8A1
dronedarone,KCNJ3
dronedarone,CACNB2
dronedarone,CACNA1S
dronedarone,CACNB4
dronedarone,CACNA1F
dronedarone,CACNB3
dronedarone,CACNA1D
dronedarone,KCND3
dronedarone,KCNJ12
dronedarone,KCNJ14
dronedarone,KCNJ2
dronedarone,KCNJ4
nebivolol,DRD1
nebivolol,SAT1
nebivolol,ALB
nebivolol,SLC1A5
nebivolol,ADRB1
nebivolol,ACE2
nebivolol,SLC19A1
nebivolol,ARG1
nebivolol,CYP2D6
nebivolol,SLC30A4
nebivolol,SORD
nebivolol,CYP3A4
nebivolol,SLC30A5
nebivolol,NDUFA4L2
nebivolol,CYP2C19
nebivolol,ADRB2
nebivolol,ADRB3
vandetanib,DRD1
vandetanib,SAT1
vandetanib,ALB
vandetanib,SLC1A5
vandetanib,CTNS
vandetanib,NDUFS3
vandetanib,ORM1
vandetanib,SLC16A3
vandetanib,HSD3B2
vandetanib,CCBL1
vandetanib,SLC22A1
vandetanib,ABCC1
vandetanib,AASS
vandetanib,MT-CO1
vandetanib,MT1B
vandetanib,ABCB1
vandetanib,CKB
vandetanib,NAGLU
vandetanib,MT3
vandetanib,ABCG2
vandetanib,ESR1
vandetanib,SLC22A2
vandetanib,VEGFA
vandetanib,PON1
vandetanib,SLC14A2
vandetanib,SORD
vandetanib,CYP3A4
vandetanib,SLC30A5
vandetanib,SEC14L3
vandetanib,FMO3
vandetanib,ADRA2C
vandetanib,FMO1
vandetanib,EGFR
vandetanib,RET
vandetanib,TEK
vandetanib,PTK6
prasugrel,DRD1
prasugrel,SAT1
prasugrel,ALB
prasugrel,SLC1A5
prasugrel,P2RY12
prasugrel,CYP27A1
prasugrel,LPA
prasugrel,FOLR1
prasugrel,SORD
prasugrel,CYP3A4
prasugrel,SLC30A5
prasugrel,MAT2A
prasugrel,CYP2C9
prasugrel,SLC39A1
prasugrel,NDUFA4L2
prasugrel,CYP2C19
prasugrel,CYP2B6
prasugrel,FSHR
prasugrel,CES2
avanafil,DRD1
avanafil,SAT1
avanafil,ALB
avanafil,SLC1A5
avanafil,CTNS
avanafil,NDUFS3
avanafil,ORM1
avanafil,SLC16A3
avanafil,AASS
avanafil,MT-CO1
avanafil,MT1B
avanafil,ABCB1
avanafil,CKB
avanafil,NAGLU
avanafil,MT3
avanafil,ABCG2
avanafil,PDE5A
avanafil,ANPEP
avanafil,SLC22A12
avanafil,SORD
avanafil,CYP3A4
avanafil,SLC30A5
avanafil,MAT2A
avanafil,CYP2C9
avanafil,SLC39A1
ticagrelor,DRD1
ticagrelor,SAT1
ticagrelor,ALB
ticagrelor,SLC1A5
ticagrelor,AASS
ticagrelor,MT-CO1
ticagrelor,MT1B
ticagrelor,ABCB1
ticagrelor,P2RY12
ticagrelor,CYP27A1
ticagrelor,LPA
ticagrelor,FOLR1
ticagrelor,SLC38A3
ticagrelor,CYP3A5
ticagrelor,SLC30A7
ticagrelor,SORD
ticagrelor,CYP3A4
ticagrelor,SLC30A5
ticagrelor,MAT2A
ticagrelor,CYP2C9
ticagrelor,SLC39A1
ticagrelor,CYP2B6
azilsartan,DRD1
azilsartan,SAT1
azilsartan,ALB
azilsartan,SLC1A5
azilsartan,AGTR1
azilsartan,MSRB1
azilsartan,VLDLR
azilsartan,SLC22A11
azilsartan,AASS
azilsartan,MT-CO1
azilsartan,MT1B
azilsartan,ABCB1
azilsartan,MAT2A
azilsartan,CYP2C9
azilsartan,SLC39A1
azilsartan,ALOX15
azilsartan,CYP2C8
azilsartan,SLC30A6
azilsartan,CYP2B6
ruxolitinib,DRD1
ruxolitinib,SAT1
ruxolitinib,ALB
ruxolitinib,SLC1A5
ruxolitinib,SORD
ruxolitinib,CYP3A4
ruxolitinib,SLC30A5
ruxolitinib,MAT2A
ruxolitinib,CYP2C9
ruxolitinib,SLC39A1
ruxolitinib,JAK2
ruxolitinib,JAK3
ruxolitinib,JAK1
ruxolitinib,TYK2
vemurafenib,DRD1
vemurafenib,SAT1
vemurafenib,ALB
vemurafenib,SLC1A5
vemurafenib,CTNS
vemurafenib,NDUFS3
vemurafenib,ORM1
vemurafenib,SLC16A3
vemurafenib,HSD3B2
vemurafenib,CCBL1
vemurafenib,SLC22A1
vemurafenib,ABCC1
vemurafenib,AASS
vemurafenib,MT-CO1
vemurafenib,MT1B
vemurafenib,ABCB1
vemurafenib,CKB
vemurafenib,NAGLU
vemurafenib,MT3
vemurafenib,ABCG2
vemurafenib,ARG1
vemurafenib,CYP2D6
vemurafenib,SLC30A4
vemurafenib,SIGMAR1
vemurafenib,CYP1A2
vemurafenib,SLC39A2
vemurafenib,SORD
vemurafenib,CYP3A4
vemurafenib,SLC30A5
vemurafenib,MAT2A
vemurafenib,CYP2C9
vemurafenib,SLC39A1
vemurafenib,ALOX15
vemurafenib,CYP2C8
vemurafenib,SLC30A6
vemurafenib,CYP2B6
vemurafenib,BRAF
enzalutamide,DRD1
enzalutamide,SAT1
enzalutamide,ALB
enzalutamide,SLC1A5
enzalutamide,FLT4
enzalutamide,TPH1
enzalutamide,SERPINA7
enzalutamide,SEC14L2
enzalutamide,AASS
enzalutamide,MT-CO1
enzalutamide,MT1B
enzalutamide,ABCB1
enzalutamide,AR
enzalutamide,CYP11B1
enzalutamide,SLCO4A1
enzalutamide,SLC38A3
enzalutamide,CYP3A5
enzalutamide,SLC30A7
enzalutamide,SORD
enzalutamide,CYP3A4
enzalutamide,SLC30A5
enzalutamide,MAT2A
enzalutamide,CYP2C9
enzalutamide,SLC39A1
enzalutamide,ALOX15
enzalutamide,CYP2C8
enzalutamide,SLC30A6
enzalutamide,NDUFA4L2
enzalutamide,CYP2C19
enzalutamide,CYP2B6
riociguat,DRD1
riociguat,SAT1
riociguat,ALB
riociguat,SLC1A5
riociguat,CTNS
riociguat,NDUFS3
riociguat,ORM1
riociguat,SLC16A3
riociguat,AASS
riociguat,MT-CO1
riociguat,MT1B
riociguat,ABCB1
riociguat,CKB
riociguat,NAGLU
riociguat,MT3
riociguat,ABCG2
riociguat,SORD
riociguat,CYP3A4
riociguat,SLC30A5
riociguat,ALOX15
riociguat,CYP2C8
riociguat,SLC30A6
riociguat,FGF4
riociguat,CYP1A1
riociguat,CACNA1A
riociguat,CYP2J2
riociguat,GUCY1A2
ibrutinib,DRD1
ibrutinib,SAT1
ibrutinib,ALB
ibrutinib,SLC1A5
ibrutinib,DLAT
ibrutinib,MAT2A
ibrutinib,ORM1
ibrutinib,KCNQ2
ibrutinib,MS4A1
ibrutinib,NDUFS7
ibrutinib,ORM2
ibrutinib,CUBN
ibrutinib,SLC38A3
ibrutinib,CYP3A5
ibrutinib,SLC30A7
ibrutinib,ARG1
ibrutinib,CYP2D6
ibrutinib,SLC30A4
ibrutinib,SORD
ibrutinib,CYP3A4
ibrutinib,SLC30A5
ibrutinib,BTK
lacidipine,DRD1
lacidipine,SAT1
lacidipine,ALB
lacidipine,SLC1A5
lacidipine,CTNS
lacidipine,NDUFS3
lacidipine,ORM1
lacidipine,SLC16A3
lacidipine,SORD
lacidipine,CYP3A4
lacidipine,SLC30A5
lacidipine,CACNA1C
lacidipine,CACNA1D
lacidipine,CACNA1F
lacidipine,CACNA1S
lacidipine,CACNB1
lacidipine,CACNB2
lacidipine,CACNB3
lacidipine,CACNB4
lacidipine,CACNA1A
methylene blue,DRD1
methylene blue,SAT1
methylene blue,ALB
methylene blue,SLC1A5
methylene blue,NOS1
methylene blue,ALOX15
methylene blue,CCS
methylene blue,SLC6A9
methylene blue,AASS
methylene blue,MT-CO1
methylene blue,MT1B
methylene blue,ABCB1
methylene blue,BLVRB
methylene blue,ABCC6
methylene blue,ESR1
methylene blue,SLC22A2
methylene blue,ALDH2
methylene blue,ATP1A1
methylene blue,SLC47A1
methylene blue,BDH1
methylene blue,TGM2
methylene blue,SLC47A2
methylene blue,SLC38A3
methylene blue,CYP3A5
methylene blue,SLC30A7
methylene blue,ARG1
methylene blue,CYP2D6
methylene blue,SLC30A4
methylene blue,SIGMAR1
methylene blue,CYP1A2
methylene blue,SLC39A2
methylene blue,SORD
methylene blue,CYP3A4
methylene blue,SLC30A5
methylene blue,MAT2A
methylene blue,CYP2C9
methylene blue,SLC39A1
methylene blue,ALOX15
methylene blue,CYP2C8
methylene blue,SLC30A6
methylene blue,NDUFA4L2
methylene blue,CYP2C19
methylene blue,GMPS
methylene blue,UGT1A9
methylene blue,MTNR1B
methylene blue,UGT1A4
methylene blue,CYP2B6
methylene blue,GUCY1A2
grazoprevir,DRD1
grazoprevir,SAT1
grazoprevir,ALB
grazoprevir,SLC1A5
grazoprevir,CTNS
grazoprevir,NDUFS3
grazoprevir,ORM1
grazoprevir,SLC16A3
grazoprevir,PPARA
grazoprevir,HSD11B1
grazoprevir,MT1HL1
grazoprevir,SLCO1B1
grazoprevir,AASS
grazoprevir,MT-CO1
grazoprevir,MT1B
grazoprevir,ABCB1
grazoprevir,ALDH7A1
grazoprevir,HMOX1
grazoprevir,SLCO1B3
grazoprevir,SORD
grazoprevir,CYP3A4
grazoprevir,SLC30A5
delamanid,DRD1
delamanid,SAT1
delamanid,ALB
delamanid,SLC1A5
delamanid,CTNS
delamanid,NDUFS3
delamanid,ORM1
delamanid,SLC16A3
delamanid,SORD
delamanid,CYP3A4
delamanid,SLC30A5
vinflunine,DRD1
vinflunine,SAT1
vinflunine,ALB
vinflunine,SLC1A5
vinflunine,DLAT
vinflunine,MAT2A
vinflunine,ORM1
vinflunine,KCNQ2
vinflunine,MS4A1
vinflunine,NDUFS7
vinflunine,ORM2
vinflunine,CUBN
vinflunine,AASS
vinflunine,MT-CO1
vinflunine,MT1B
vinflunine,ABCB1
vinflunine,SLC22A5
vinflunine,SRD5A1
vinflunine,APOE
vinflunine,ABCB5
vinflunine,TUBB
vinflunine,GSTP1
vinflunine,SLC51B
vinflunine,SORD
vinflunine,CYP3A4
vinflunine,SLC30A5
sorafenib,FLT4
sorafenib,TPH1
sorafenib,SERPINA7
sorafenib,SEC14L2
sorafenib,FLT1
sorafenib,TPK1
sorafenib,SHBG
sorafenib,AMN
sorafenib,RAF1
sorafenib,HSD17B1
sorafenib,PCTP
sorafenib,SLC6A2
sorafenib,PPARA
sorafenib,HSD11B1
sorafenib,MT1HL1
sorafenib,SLCO1B1
sorafenib,AASS
sorafenib,MT-CO1
sorafenib,MT1B
sorafenib,ABCB1
sorafenib,CKB
sorafenib,NAGLU
sorafenib,MT3
sorafenib,ABCG2
sorafenib,CD52
sorafenib,ELANE
sorafenib,MT4
sorafenib,ABCC2
sorafenib,TOP1MT
sorafenib,MMAB
sorafenib,IGFBP1
sorafenib,ABCC4
sorafenib,FLT3
sorafenib,GLS
sorafenib,SLC28A3
sorafenib,CPT2
sorafenib,SLC22A6
sorafenib,RALBP1
sorafenib,PDGFRB
sorafenib,TK1
sorafenib,TRPM6
sorafenib,SLC38A3
sorafenib,CYP3A5
sorafenib,SLC30A7
sorafenib,ARG1
sorafenib,CYP2D6
sorafenib,SLC30A4
sorafenib,SIGMAR1
sorafenib,CYP1A2
sorafenib,SLC39A2
sorafenib,SORD
sorafenib,CYP3A4
sorafenib,SLC30A5
sorafenib,MAT2A
sorafenib,CYP2C9
sorafenib,SLC39A1
sorafenib,ALOX15
sorafenib,CYP2C8
sorafenib,SLC30A6
sorafenib,NDUFA4L2
sorafenib,CYP2C19
sorafenib,GMPS
sorafenib,UGT1A9
sorafenib,TYMS
sorafenib,UGT1A1
sorafenib,CYP2B6
sorafenib,PRLR
sorafenib,CYP3A7
sorafenib,KDR
sorafenib,ITPA
sorafenib,KIT
sorafenib,SULT1C3
sorafenib,BRAF
sorafenib,FGFR1
sorafenib,RET
sunitinib,FLT4
sunitinib,TPH1
sunitinib,SERPINA7
sunitinib,SEC14L2
sunitinib,FLT1
sunitinib,TPK1
sunitinib,SHBG
sunitinib,AMN
sunitinib,AASS
sunitinib,MT-CO1
sunitinib,MT1B
sunitinib,ABCB1
sunitinib,CKB
sunitinib,NAGLU
sunitinib,MT3
sunitinib,ABCG2
sunitinib,CD52
sunitinib,ELANE
sunitinib,MT4
sunitinib,ABCC2
sunitinib,TOP1MT
sunitinib,MMAB
sunitinib,IGFBP1
sunitinib,ABCC4
sunitinib,FLT3
sunitinib,GLS
sunitinib,SLC28A3
sunitinib,PDGFRB
sunitinib,TK1
sunitinib,TRPM6
sunitinib,SLC38A3
sunitinib,CYP3A5
sunitinib,SLC30A7
sunitinib,SORD
sunitinib,CYP3A4
sunitinib,SLC30A5
sunitinib,PRLR
sunitinib,CYP3A7
sunitinib,KDR
sunitinib,ITPA
sunitinib,KIT
sunitinib,SULT1C3
sunitinib,PDGFRA
sunitinib,CSF1R
pazopanib,FLT4
pazopanib,TPH1
pazopanib,SERPINA7
pazopanib,SEC14L2
pazopanib,FLT1
pazopanib,TPK1
pazopanib,SHBG
pazopanib,AMN
pazopanib,PPARA
pazopanib,HSD11B1
pazopanib,MT1HL1
pazopanib,SLCO1B1
pazopanib,AASS
pazopanib,MT-CO1
pazopanib,MT1B
pazopanib,ABCB1
pazopanib,CKB
pazopanib,NAGLU
pazopanib,MT3
pazopanib,ABCG2
pazopanib,POLB
pazopanib,HMGCR
pazopanib,UGT1A1
pazopanib,PDGFRB
pazopanib,TK1
pazopanib,TRPM6
pazopanib,ARG1
pazopanib,CYP2D6
pazopanib,SLC30A4
pazopanib,SIGMAR1
pazopanib,CYP1A2
pazopanib,SLC39A2
pazopanib,SORD
pazopanib,CYP3A4
pazopanib,SLC30A5
pazopanib,ALOX15
pazopanib,CYP2C8
pazopanib,SLC30A6
pazopanib,KDR
pazopanib,ITPA
pazopanib,KIT
pazopanib,SULT1C3
pazopanib,FGF1
pazopanib,PDGFRA
pazopanib,ITK
pazopanib,FGFR3
pazopanib,SH2B3
heparin,FLT4
heparin,TPH1
heparin,SERPINA7
heparin,SEC14L2
heparin,SLC16A2
heparin,HPSE
heparin,SLC7A7
heparin,F10
heparin,HINT1
heparin,APOBR
heparin,SERPINC1
heparin,GCSH
heparin,SLC38A2
heparin,FGF4
heparin,CYP1A1
heparin,FGF1
heparin,FGFR2
heparin,FGF2
heparin,HGF
heparin,PF4
heparin,SELP
heparin,FGFR4
heparin,FGFR1
heparin,FGF19
dantrolene,FLT4
dantrolene,TPH1
dantrolene,SERPINA7
dantrolene,SEC14L2
dantrolene,RYR1
mefenamate,FLT4
mefenamate,TPH1
mefenamate,SERPINA7
mefenamate,SEC14L2
tegafur,FLT4
tegafur,TPH1
tegafur,SERPINA7
tegafur,SEC14L2
tegafur,SLC38A3
tegafur,CYP3A5
tegafur,SLC30A7
tegafur,SIGMAR1
tegafur,CYP1A2
tegafur,SLC39A2
tegafur,ALOX15
tegafur,CYP2C8
tegafur,SLC30A6
tegafur,RBP4
tegafur,CYP2A6
tegafur,HSD17B10
tegafur,CYP2E1
tegafur,TYMS
tegafur,UGT1A1
triamterene,SCNN1B
triamterene,AKR1C1
triamterene,AKR1C3
triamterene,FOLR2
triamterene,SCNN1A
triamterene,DPEP1
triamterene,PRKAB1
triamterene,SIGMAR1
triamterene,CYP1A2
triamterene,SLC39A2
triamterene,SCNN1D
triamterene,UGT1A9
triamterene,SCNN1G
triamterene,UGT2B4
amiloride,SCNN1B
amiloride,AKR1C1
amiloride,AKR1C3
amiloride,FOLR2
amiloride,CA1
amiloride,FABP2
amiloride,SLC22A4
amiloride,SEC14L4
amiloride,AOC1
amiloride,MT1G
amiloride,SLC46A1
amiloride,ESR1
amiloride,SLC22A2
amiloride,SCNN1A
amiloride,DPEP1
amiloride,PRKAB1
amiloride,AOC1
amiloride,UGT2B7
amiloride,ASIC1
amiloride,UGT2B17
amiloride,SCNN1D
amiloride,UGT1A9
amiloride,SCNN1G
amiloride,UGT2B4
amiloride,ASIC2
amiloride,SLC9A1
amiloride,PLAU
paclitaxel,TUBB1
paclitaxel,ALDH2
paclitaxel,HBB
paclitaxel,SLC12A2
paclitaxel,F2
paclitaxel,TYR
paclitaxel,FABP4
paclitaxel,ABCB11
paclitaxel,HSD3B2
paclitaxel,CCBL1
paclitaxel,SLC22A1
paclitaxel,ABCC1
paclitaxel,AASS
paclitaxel,MT-CO1
paclitaxel,MT1B
paclitaxel,ABCB1
paclitaxel,CD52
paclitaxel,ELANE
paclitaxel,MT4
paclitaxel,ABCC2
paclitaxel,IDO1
paclitaxel,ABCC10
paclitaxel,ALDH7A1
paclitaxel,HMOX1
paclitaxel,SLCO1B3
paclitaxel,ASPA
paclitaxel,CYP1B1
paclitaxel,POU2F2
paclitaxel,YARS
paclitaxel,CYP19A1
paclitaxel,SLC11A2
paclitaxel,BCL2
paclitaxel,PLOD3
paclitaxel,CACNA1I
paclitaxel,SLC38A3
paclitaxel,CYP3A5
paclitaxel,SLC30A7
paclitaxel,SORD
paclitaxel,CYP3A4
paclitaxel,SLC30A5
paclitaxel,ALOX15
paclitaxel,CYP2C8
paclitaxel,SLC30A6
paclitaxel,PRLR
paclitaxel,CYP3A7
paclitaxel,NR1I2
paclitaxel,MAP2
paclitaxel,MAPT
paclitaxel,MAP4
docetaxel,TUBB1
docetaxel,ALDH2
docetaxel,HBB
docetaxel,SLC12A2
docetaxel,HSD3B2
docetaxel,CCBL1
docetaxel,SLC22A1
docetaxel,ABCC1
docetaxel,AASS
docetaxel,MT-CO1
docetaxel,MT1B
docetaxel,ABCB1
docetaxel,CKB
docetaxel,NAGLU
docetaxel,MT3
docetaxel,ABCG2
docetaxel,CD52
docetaxel,ELANE
docetaxel,MT4
docetaxel,ABCC2
docetaxel,CMPK1
docetaxel,SLC22A7
docetaxel,IDO1
docetaxel,ABCC10
docetaxel,ALDH7A1
docetaxel,HMOX1
docetaxel,SLCO1B3
docetaxel,ASPA
docetaxel,CYP1B1
docetaxel,POU2F2
docetaxel,BCL2
docetaxel,PLOD3
docetaxel,CACNA1I
docetaxel,SLC38A3
docetaxel,CYP3A5
docetaxel,SLC30A7
docetaxel,SORD
docetaxel,CYP3A4
docetaxel,SLC30A5
docetaxel,PRLR
docetaxel,CYP3A7
docetaxel,NR1I2
docetaxel,MAP2
docetaxel,MAPT
docetaxel,MAP4
cabazitaxel,TUBB1
cabazitaxel,ALDH2
cabazitaxel,HBB
cabazitaxel,SLC12A2
cabazitaxel,PPARA
cabazitaxel,HSD11B1
cabazitaxel,MT1HL1
cabazitaxel,SLCO1B1
cabazitaxel,AASS
cabazitaxel,MT-CO1
cabazitaxel,MT1B
cabazitaxel,ABCB1
cabazitaxel,CKB
cabazitaxel,NAGLU
cabazitaxel,MT3
cabazitaxel,ABCG2
cabazitaxel,ALDH7A1
cabazitaxel,HMOX1
cabazitaxel,SLCO1B3
cabazitaxel,SLC38A3
cabazitaxel,CYP3A5
cabazitaxel,SLC30A7
cabazitaxel,SORD
cabazitaxel,CYP3A4
cabazitaxel,SLC30A5
cabazitaxel,ALOX15
cabazitaxel,CYP2C8
cabazitaxel,SLC30A6
cabazitaxel,TUBA4A
eribulin,TUBB1
eribulin,ALDH2
eribulin,HBB
eribulin,SLC12A2
eribulin,BCL2
eribulin,PLOD3
eribulin,CACNA1I
nitroglycerin,TUBB1
nitroglycerin,ALDH2
nitroglycerin,HBB
nitroglycerin,SLC12A2
nitroglycerin,NPR1
sodium oxybate,FARS2
sodium oxybate,ALDH5A1
sodium oxybate,RBP5
sodium oxybate,SEC14L3
sodium oxybate,ANXA1
sodium oxybate,ADHFE1
danazol,FLT1
danazol,TPK1
danazol,SHBG
danazol,AMN
danazol,ESR1
danazol,SLC22A2
danazol,AR
danazol,CYP11B1
danazol,SLCO4A1
danazol,GNRHR
danazol,ATIC
danazol,TRPV6
danazol,YARS
danazol,CYP19A1
danazol,SLC11A2
danazol,SORD
danazol,CYP3A4
danazol,SLC30A5
danazol,GNRHR2
danazol,PGK1
danazol,PGR
danazol,CCL2
valacyclovir,DHRS4
valacyclovir,SDHA
valacyclovir,CRABP2
valacyclovir,SLC6A14
valacyclovir,MCCC2
valacyclovir,DHFR
valacyclovir,MT1A
valacyclovir,SLC15A1
valacyclovir,NDUFA10
valacyclovir,PROC
valacyclovir,MT2A
valacyclovir,SLC22A6
valacyclovir,PLOD1
valacyclovir,ACHE
valacyclovir,IGFALS
valacyclovir,SLC15A2
valacyclovir,ABCA1
valacyclovir,GLDC
valacyclovir,SLC10A2
valacyclovir,TPH1
valacyclovir,CHDH
valacyclovir,SLC22A8
valacyclovir,NDUFB3
valacyclovir,GUK1
valacyclovir,SLC39A10
valganciclovir,DHRS4
valganciclovir,SDHA
valganciclovir,CRABP2
valganciclovir,SLC6A14
valganciclovir,MCCC2
valganciclovir,DHFR
valganciclovir,MT1A
valganciclovir,SLC15A1
valganciclovir,PLOD1
valganciclovir,ACHE
valganciclovir,IGFALS
valganciclovir,SLC15A2
ranolazine,CTNS
ranolazine,NDUFS3
ranolazine,ORM1
ranolazine,SLC16A3
ranolazine,F2
ranolazine,TYR
ranolazine,FABP4
ranolazine,ABCB11
ranolazine,AASS
ranolazine,MT-CO1
ranolazine,MT1B
ranolazine,ABCB1
ranolazine,ALDH2
ranolazine,ATP1A1
ranolazine,SLC47A1
ranolazine,ADRB1
ranolazine,ACE2
ranolazine,SLC19A1
ranolazine,BDH1
ranolazine,TGM2
ranolazine,SLC47A2
ranolazine,ARG1
ranolazine,CYP2D6
ranolazine,SLC30A4
ranolazine,SORD
ranolazine,CYP3A4
ranolazine,SLC30A5
ranolazine,ADRA1A
ranolazine,ADRA1B
ranolazine,ADRA1D
ranolazine,SCN1A
ranolazine,SCN10A
ranolazine,SCN11A
ranolazine,SCN2A
ranolazine,SCN3A
ranolazine,SCN4A
ranolazine,SCN5A
ranolazine,SCN7A
ranolazine,SCN8A
ranolazine,SCN9A
ranolazine,SCN1B
ranolazine,SCN2B
ranolazine,SCN3B
ranolazine,SCN4B
ranolazine,KCNJ12
ranolazine,KCNJ14
ranolazine,KCNJ2
ranolazine,KCNJ4
ranolazine,CACNA1C
ranolazine,CACNA1D
ranolazine,CACNA1F
ranolazine,CACNA1S
ranolazine,CACNB1
ranolazine,CACNB2
ranolazine,CACNB3
ranolazine,CACNB4
disopyramide,CTNS
disopyramide,NDUFS3
disopyramide,ORM1
disopyramide,SLC16A3
disopyramide,CHRM3
disopyramide,LPL
disopyramide,GC
disopyramide,SLC6A3
disopyramide,KCNH2
disopyramide,CYP27B1
disopyramide,PLTP
disopyramide,ABCG1
disopyramide,CHRM1
disopyramide,IGFBP2
disopyramide,SLC29A1
disopyramide,ESR1
disopyramide,SLC22A2
disopyramide,GSR
disopyramide,SLC22A1
disopyramide,SCN5A
disopyramide,MMP12
disopyramide,ATP1B3
disopyramide,SIGMAR1
disopyramide,CYP1A2
disopyramide,SLC39A2
disopyramide,SORD
disopyramide,CYP3A4
disopyramide,SLC30A5
disopyramide,CHRM2
disopyramide,KCND2
disopyramide,KCND3
disopyramide,ORM2
prazosin,CTNS
prazosin,NDUFS3
prazosin,ORM1
prazosin,SLC16A3
prazosin,AASS
prazosin,MT-CO1
prazosin,MT1B
prazosin,ABCB1
prazosin,CKB
prazosin,NAGLU
prazosin,MT3
prazosin,ABCG2
prazosin,KCNH2
prazosin,CYP27B1
prazosin,PLTP
prazosin,ABCG1
prazosin,GSR
prazosin,SLC22A1
prazosin,AKR1C1
prazosin,PNLIP
prazosin,SLC22A3
prazosin,ADRA2A
prazosin,SOD1
prazosin,SLC39A5
prazosin,ADRA1A
prazosin,ADRA2B
prazosin,ADRA1B
prazosin,ADRA1D
prazosin,ADRA1A
prazosin,ADRA1B
prazosin,ADRA1D
tamsulosin,CTNS
tamsulosin,NDUFS3
tamsulosin,ORM1
tamsulosin,SLC16A3
tamsulosin,ARG1
tamsulosin,CYP2D6
tamsulosin,SLC30A4
tamsulosin,SORD
tamsulosin,CYP3A4
tamsulosin,SLC30A5
tamsulosin,ADRA1A
tamsulosin,ADRA1B
tamsulosin,ADRA1D
bupropion,CTNS
bupropion,NDUFS3
bupropion,ORM1
bupropion,SLC16A3
bupropion,ESR1
bupropion,SLC22A2
bupropion,ARG1
bupropion,CYP2D6
bupropion,SLC30A4
bupropion,MAT2A
bupropion,CYP2C9
bupropion,SLC39A1
bupropion,HTR3A
bupropion,NME1
bupropion,AQP9
bupropion,HSD17B10
bupropion,CYP2E1
bupropion,CYP2B6
bupropion,SLC6A2
bupropion,SLC6A3
bupropion,CHRNA3
dabrafenib,RAF1
dabrafenib,HSD17B1
dabrafenib,PCTP
dabrafenib,SLC6A2
dabrafenib,PPARA
dabrafenib,HSD11B1
dabrafenib,MT1HL1
dabrafenib,SLCO1B1
dabrafenib,AASS
dabrafenib,MT-CO1
dabrafenib,MT1B
dabrafenib,ABCB1
dabrafenib,NDUFA10
dabrafenib,PROC
dabrafenib,MT2A
dabrafenib,SLC22A6
dabrafenib,CKB
dabrafenib,NAGLU
dabrafenib,MT3
dabrafenib,ABCG2
dabrafenib,TPH1
dabrafenib,CHDH
dabrafenib,SLC22A8
dabrafenib,ALDH7A1
dabrafenib,HMOX1
dabrafenib,SLCO1B3
dabrafenib,SIGMAR1
dabrafenib,CYP1A2
dabrafenib,SLC39A2
dabrafenib,SORD
dabrafenib,CYP3A4
dabrafenib,SLC30A5
dabrafenib,MAT2A
dabrafenib,CYP2C9
dabrafenib,SLC39A1
dabrafenib,ALOX15
dabrafenib,CYP2C8
dabrafenib,SLC30A6
dabrafenib,NDUFA4L2
dabrafenib,CYP2C19
dabrafenib,CYP2B6
dabrafenib,BRAF
dabrafenib,SIK1
dabrafenib,NEK11
dabrafenib,LIMK1
bosentan,EDNRB
bosentan,FXYD2
bosentan,SLC2A1
bosentan,SLC13A3
bosentan,F2
bosentan,TYR
bosentan,FABP4
bosentan,ABCB11
bosentan,SORD
bosentan,CYP3A4
bosentan,SLC30A5
bosentan,MAT2A
bosentan,CYP2C9
bosentan,SLC39A1
bosentan,EDNRA
bosentan,NUDT15
succinylcholine,CHRM3
succinylcholine,LPL
succinylcholine,GC
succinylcholine,SLC6A3
succinylcholine,SERPINE1
succinylcholine,BCHE
succinylcholine,CACNB2
succinylcholine,CHRM2
succinylcholine,CHRNA10
succinylcholine,CHRNA2
succinylcholine,CHRNA3
succinylcholine,CHRNA4
succinylcholine,CHRNA5
succinylcholine,CHRNA6
succinylcholine,CHRNA7
succinylcholine,CHRNA9
succinylcholine,CHRNB2
succinylcholine,CHRNB3
succinylcholine,CHRNB4
darifenacin,CHRM3
darifenacin,LPL
darifenacin,GC
darifenacin,SLC6A3
darifenacin,CHRM1
darifenacin,IGFBP2
darifenacin,SLC29A1
darifenacin,CHRM5
darifenacin,MAOB
darifenacin,CACNA1A
darifenacin,ARG1
darifenacin,CYP2D6
darifenacin,SLC30A4
darifenacin,SORD
darifenacin,CYP3A4
darifenacin,SLC30A5
darifenacin,CHRM4
darifenacin,MT2A
darifenacin,CHRM2
thiopental,CHRM3
thiopental,LPL
thiopental,GC
thiopental,SLC6A3
thiopental,NDUFA4L2
thiopental,CYP2C19
thiopental,GABRA2
thiopental,ADAMTS4
thiopental,HSD17B4
thiopental,CYP3A4
thiopental,ALAS1
